timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Connect
1659517977716,444,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,444,0
1659517977564,629,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,629,0
1659517977633,582,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,582,0
1659517977774,456,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,456,0
1659517977774,492,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,492,0
1659517977842,491,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,491,0
1659517978129,305,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,305,0
1659517978216,244,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,244,0
1659517978160,302,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,302,0
1659517978193,284,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,284,0
1659517978230,252,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,252,0
1659517977997,502,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,502,0
1659517978266,241,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,241,0
1659517978098,410,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,410,0
1659517978061,458,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,458,0
1659517978333,191,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,191,0
1659517978499,93,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,93,0
1659517978434,258,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,258,120
1659517978460,253,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,253,119
1659517978462,277,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,277,119
1659517978508,268,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,268,0
1659517978482,303,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,303,119
1659517978520,291,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,291,0
1659517978477,334,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,334,121
1659517978507,323,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,323,116
1659517978524,342,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,342,121
1659517978593,277,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,277,117
1659517978693,234,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,234,0
1659517978777,152,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,152,0
1659517978713,236,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,236,0
1659517978812,174,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,174,0
1659517978740,256,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,256,0
1659517978812,254,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,254,0
1659517978785,339,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,339,0
1659517978870,255,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,255,0
1659517978830,302,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,302,0
1659517978866,277,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,277,0
1659517977771,1480,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,1480,120
1659517978929,410,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,410,117
1659517978927,453,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,453,0
1659517978048,1373,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,1373,0
1659517978996,460,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,460,0
1659517977954,1504,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,1504,0
1659517978949,510,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,510,0
1659517978987,509,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,509,116
1659517977942,1603,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,1603,0
1659517979251,334,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,334,0
1659517979066,521,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,521,0
1659517979380,232,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,232,0
1659517979456,167,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,167,0
1659517979132,502,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,502,0
1659517979339,297,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,297,0
1659517979125,511,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,511,0
1659517979124,530,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,530,0
1659517979458,204,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,204,0
1659517979143,522,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,522,0
1659517979545,151,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,151,0
1659517979496,213,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,213,0
1659517979587,141,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,141,0
1659517979459,287,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,287,0
1659517979634,134,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,134,0
1659517979421,351,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,351,0
1659517979654,146,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,146,0
1659517979636,174,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,174,0
1659517979665,160,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,160,0
1659517979772,128,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,128,0
1659517979624,287,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,287,117
1659517979612,311,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,311,121
1659517979585,367,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,367,0
1659517979662,300,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,300,119
1659517979636,328,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,328,0
1659517979696,304,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,304,118
1659517979709,297,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,297,0
1659517979746,292,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,292,118
1659517979768,333,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,333,119
1659517979801,315,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,315,116
1659517979911,257,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,257,0
1659517979729,459,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,459,120
1659517979811,395,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,395,119
1659517979923,293,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,293,0
1659517980006,210,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,210,0
1659517979964,255,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,255,0
1659517979952,285,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,285,0
1659517979825,429,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,429,117
1659517980000,282,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,282,0
1659517979900,382,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,382,125
1659517980101,196,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,196,0
1659517979962,347,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,347,0
1659517980038,275,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,275,0
1659517980117,220,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,220,0
1659517980188,241,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,241,0
1659517980206,290,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,290,0
1659517980283,244,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,244,0
1659517980254,299,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,299,0
1659517980168,402,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,402,0
1659517980217,371,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,371,116
1659517980219,371,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,371,119
1659517980216,374,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,374,0
1659517980238,419,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,419,118
1659517980338,384,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,384,0
1659517980283,439,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,439,0
1659517980314,432,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,432,0
1659517980297,452,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,452,0
1659517980310,463,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,463,0
1659517980591,193,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,193,0
1659517980571,255,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,255,0
1659517980591,299,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,299,0
1659517980430,484,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,484,0
1659517980750,168,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,168,0
1659517980723,195,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,195,0
1659517980529,391,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,391,0
1659517980589,331,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,331,0
1659517980749,176,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,176,0
1659517980658,267,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,267,0
1659517980554,377,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,377,0
1659517980722,209,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,209,0
1659517980773,165,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,165,0
1659517980497,460,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,460,0
1659517980914,185,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,185,0
1659517980920,192,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,192,0
1659517980931,198,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,198,0
1659517980785,368,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,368,118
1659517980890,301,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,301,0
1659517980957,295,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,295,0
1659517980919,361,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,361,118
1659517980826,490,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,490,131
1659517980925,394,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,394,120
1659517980918,417,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,416,116
1659517981153,205,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,205,0
1659517981191,205,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,205,0
1659517980925,482,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,482,0
1659517980938,477,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,477,116
1659517980920,506,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,506,0
1659517980931,536,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,536,116
1659517981129,347,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,347,127
1659517981100,401,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,401,117
1659517981280,254,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,254,0
1659517981407,132,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,132,0
1659517981113,435,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,435,117
1659517981258,320,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,320,117
1659517981316,270,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,270,0
1659517981319,267,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,267,0
1659517981426,207,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,207,0
1659517981335,306,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,306,0
1659517981415,321,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,321,0
1659517981476,269,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,269,0
1659517981396,360,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,360,119
1659517981467,304,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,304,0
1659517981501,271,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,271,0
1659517981358,480,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,480,0
1659517981549,291,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,291,0
1659517981578,350,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,350,0
1659517981540,470,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,470,123
1659517981634,428,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,428,122
1659517981838,256,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,256,0
1659517981534,565,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,565,0
1659517981586,529,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,529,0
1659517981641,484,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,484,0
1659517981586,545,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,545,0
1659517981756,386,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,386,0
1659517981736,427,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,427,0
1659517981771,406,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,406,0
1659517981772,433,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,433,0
1659517981745,480,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,480,0
1659517982099,160,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,160,0
1659517982115,189,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,189,0
1659517982010,315,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,315,0
1659517982126,199,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,199,0
1659517982063,262,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,262,0
1659517982163,162,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,162,0
1659517982177,165,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,165,0
1659517981928,438,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,438,0
1659517981840,538,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,538,0
1659517982131,252,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,252,0
1659517982205,180,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,180,0
